id,data,produto,categoria,quantidade,pagamento,preco_unitario
1917,2023-07-09,Selador,Tintas e Acabamento,406.0,Pix,99.9
1918,2023-03-01,Bloco de Concreto,Construção e Estrutura,91.0,Crédito,6.0
1919,2023-10-23,Enxada,Jardinagem,108.0,Crédito,89.9
1920,2023-11-20,Brita,Construção e Estrutura,101.0,Boleto,17.9
1921,2023-05-27,Areia,Construção e Estrutura,378.0,Transferência Bancária,14.9
1922,2023-09-03,Válvula de Descarga,Hidráulica,279.0,Pix,119.0
1923,2023-06-17,Óculos de Proteção,Segurança e EPI,115.0,Boleto,24.9
1924,2023-03-07,Cano PVC,Hidráulica,265.0,Pix,29.9
1925,2023-03-23,Tomada,Elétrica,212.0,Transferência Bancária,9.9
1926,2023-12-21,Torneira,,279.0,Transferência Bancária,79.0
1927,2023-10-28,Bomba de água,Hidráulica,234.0,Crédito,899.0
1928,2023-07-13,Mangueira Jardim,Jardinagem,50.0,Débito,69.9
1929,2023-12-17,Tinta Esmalte,Tintas e Acabamento,82.0,Crédito,229.0
1930,2023-02-01,Válvula de Descarga,Hidráulica,304.0,Boleto,119.0
1931,2023-03-12,Tinta Acrílica,Tintas e Acabamento,407.0,Pix,249.0
1932,2023-05-11,Tinta Esmalte,Tintas e Acabamento,341.0,Boleto,229.0
1933,2023-06-14,Lixa,Tintas e Acabamento,32.0,Carteira Digital,4.9
1934,2023-06-28,Verga Metálica,Construção e Estrutura,59.0,Dinheiro,119.0
1935,2023-08-25,Furadeira,Ferramentas,424.0,Dinheiro,499.9
1936,2023-03-20,Pá,Jardinagem,47.0,Dinheiro,74.9
1937,2023-03-14,Protetor Auricular,Segurança e EPI,380.0,Carteira Digital,9.9
1938,2023-06-13,Luva de Proteção,Segurança e EPI,78.0,Pix,19.9
1939,2023-10-02,Lâmpada LED,Elétrica,319.0,Transferência Bancária,14.9
1940,2023-12-07,Cimento,Construção e Estrutura,91.0,Débito,39.9
1941,2023-08-08,Chave de Fenda,Ferramentas,232.0,Débito,24.5
1942,2023-06-28,Torneira,Hidráulica,325.0,Boleto,79.0
1943,2023-08-12,Botina,Segurança e EPI,355.0,Débito,149.0
1944,2023-10-20,Interruptor,Elétrica,114.0,Crédito,12.9
1945,2023-09-02,Tijolo,Construção e Estrutura,266.0,Boleto,2.0
1946,2023-06-06,Pilha,Elétrica,46.0,Crédito,6.9
1947,2023-12-26,Sementes de Grama,Jardinagem,241.0,Crédito,19.9
1948,,Alicate,Ferramentas,215.0,Boleto,41.9
1949,2023-06-07,Tijolo,Construção e Estrutura,73.0,Pix,2.0
1950,2023-12-21,Caixa de água,Hidráulica,122.0,Dinheiro,799.0
1951,2023-11-05,Pincel,Tintas e Acabamento,433.0,Crédito,12.9
1952,2023-03-29,Lixadeira,Ferramentas,6.0,Carteira Digital,389.0
1953,2023-07-01,Alicate,Ferramentas,111.0,Transferência Bancária,41.9
1954,2023-03-27,Regador,Jardinagem,489.0,Débito,39.9
1955,2023-10-23,Brita,Construção e Estrutura,156.0,Débito,17.9
1956,2023-08-26,Interruptor,Elétrica,498.0,Crédito,12.9
1957,2023-09-14,Carrinho de Mão,Jardinagem,454.0,Crédito,359.0
1958,2023-12-16,Parafusadeira,Ferramentas,109.0,Crédito,429.0
1959,2023-01-09,Máscara Respiratória,Segurança e EPI,390.0,Débito,29.9
1960,2023-08-29,Conexão T,Hidráulica,431.0,Dinheiro,7.9
1961,2023-06-08,Capacete,Segurança e EPI,206.0,Pix,49.9
1962,2023-07-02,Pincel,Tintas e Acabamento,339.0,Boleto,12.9
1963,,Válvula de Descarga,Hidráulica,130.0,Boleto,
1964,2023-04-11,Telha Cerâmica,Construção e Estrutura,267.0,Transferência Bancária,7.9
1965,2023-03-25,Telha Cerâmica,Construção e Estrutura,79.0,Boleto,7.9
1966,2023-03-06,Enxada,Jardinagem,282.0,Pix,89.9
1967,2023-03-19,Tomada,Elétrica,450.0,Carteira Digital,9.9
1968,2023-12-20,Protetor Auricular,Segurança e EPI,458.0,Crédito,9.9
1969,2023-08-31,Sementes de Grama,Jardinagem,40.0,Carteira Digital,19.9
1970,2023-09-10,,Construção e Estrutura,166.0,Crédito,6.0
1971,2023-08-26,Massa Corrida,Tintas e Acabamento,365.0,Carteira Digital,89.9
1972,2023-06-20,Pilha,Elétrica,98.0,Boleto,6.9
1973,2023-01-03,Conexão T,Hidráulica,344.0,Boleto,7.9
1974,2023-09-17,Luva de Proteção,Segurança e EPI,319.0,Dinheiro,19.9
1975,2023-06-13,Pincel,Tintas e Acabamento,470.0,Dinheiro,12.9
1976,2023-03-04,Extensão,Elétrica,84.0,Dinheiro,39.9
1977,2023-10-21,Tinta Acrílica,Tintas e Acabamento,54.0,Dinheiro,249.0
1978,2023-02-24,Serrote,Ferramentas,232.0,Crédito,64.9
1979,2023-06-18,Cano PVC,Hidráulica,415.0,Crédito,29.9
1980,2023-05-10,Argamassa,Construção e Estrutura,327.0,Carteira Digital,24.9
1981,2023-03-21,Pilha,Elétrica,241.0,Carteira Digital,6.9
1982,2023-12-02,Lâmpada LED,Elétrica,327.0,Carteira Digital,14.9
1983,2023-05-19,Cano PVC,Hidráulica,314.0,Boleto,29.9
1984,2023-03-06,Luva de Proteção,Segurança e EPI,95.0,Boleto,
1985,2023-10-24,Trena,Ferramentas,110.0,Pix,32.0
1986,2023-06-26,Colete Reflexivo,Segurança e EPI,289.0,Carteira Digital,39.9
1987,2023-03-31,Furadeira,Ferramentas,212.0,Boleto,499.9
1988,2023-10-31,Verga Metálica,Construção e Estrutura,332.0,Pix,119.0
1989,2023-05-08,Máscara Respiratória,Segurança e EPI,113.0,Débito,29.9
1990,2023-03-31,Lixa,Tintas e Acabamento,222.0,Pix,4.9
1991,2023-09-22,Furadeira,Ferramentas,413.0,Pix,499.9
1992,2023-03-26,Máscara Respiratória,Segurança e EPI,16.0,Carteira Digital,29.9
1993,2023-04-30,Adubo,Jardinagem,178.0,Transferência Bancária,49.9
1994,2023-09-28,Cimento,Construção e Estrutura,320.0,Pix,39.9
1995,2023-08-27,Enxada,Jardinagem,44.0,Carteira Digital,89.9
1996,2023-09-17,Furadeira,Ferramentas,433.0,Pix,499.9
1997,2023-03-14,Verniz,Tintas e Acabamento,427.0,Boleto,139.9
1998,2023-04-05,Conexão T,Hidráulica,496.0,Pix,7.9
1999,2023-07-09,Válvula de Descarga,Hidráulica,360.0,Crédito,119.0
2000,2023-05-01,Lanterna,Elétrica,223.0,Pix,59.9
2001,2023-11-18,Mangueira,Hidráulica,460.0,Boleto,59.0
2002,2023-03-29,Areia,Construção e Estrutura,327.0,Pix,14.9
2003,2023-09-09,Tesoura de Poda,Jardinagem,428.0,Boleto,59.9
2004,2023-07-24,Carrinho de Mão,Jardinagem,313.0,Transferência Bancária,359.0
2005,2023-05-19,Furadeira,Ferramentas,473.0,Carteira Digital,499.9
2006,2023-05-28,Regador,Jardinagem,256.0,Crédito,39.9
2007,2023-08-04,Extensão,Elétrica,16.0,Boleto,39.9
2008,2023-12-06,Massa Corrida,Tintas e Acabamento,259.0,Pix,89.9
2009,2023-09-24,,Hidráulica,481.0,Dinheiro,119.0
2010,2023-08-16,Chave de Fenda,Ferramentas,424.0,Crédito,24.5
2011,2023-11-26,Alicate,Ferramentas,450.0,Carteira Digital,41.9
2012,2023-06-12,Massa Corrida,Tintas e Acabamento,159.0,Crédito,89.9
2013,2023-10-16,Regador,Jardinagem,39.0,Dinheiro,39.9
2014,2023-04-28,Fio Elétrico,Elétrica,230.0,,3.5
2015,2023-07-14,Carrinho de Mão,Jardinagem,388.0,Boleto,359.0
2016,2023-04-21,Regador,Jardinagem,105.0,Crédito,39.9
2017,2023-07-13,Regador,Jardinagem,185.0,Débito,39.9
2018,2023-11-09,Furadeira,Ferramentas,181.0,Pix,499.9
2019,2023-03-16,Parafusadeira,Ferramentas,468.0,Crédito,429.0
2020,2023-09-05,Argamassa,Construção e Estrutura,473.0,Débito,24.9
2021,2023-08-22,Cimento,Construção e Estrutura,440.0,Pix,39.9
2022,2023-05-22,Interruptor,Elétrica,486.0,Dinheiro,12.9
2023,2023-10-20,Rolo de Pintura,Tintas e Acabamento,190.0,Transferência Bancária,24.9
2024,2023-01-05,Lixa,Tintas e Acabamento,245.0,Pix,4.9
2025,2023-08-02,Colete Reflexivo,Segurança e EPI,9.0,Crédito,39.9
2026,2023-07-09,Lixadeira,Ferramentas,158.0,Pix,389.0
2027,2023-01-25,Chave de Fenda,Ferramentas,396.0,Boleto,24.5
2028,2023-08-22,Conexão T,Hidráulica,278.0,Carteira Digital,7.9
2029,2023-01-04,Furadeira,Ferramentas,373.0,Transferência Bancária,499.9
2030,2023-09-17,Capacete,Segurança e EPI,337.0,Crédito,49.9
2031,2023-11-25,Serrote,Ferramentas,492.0,Boleto,64.9
2032,2023-08-25,,Construção e Estrutura,86.0,Dinheiro,14.9
2033,2023-09-21,Trena,Ferramentas,475.0,Carteira Digital,32.0
2034,2023-09-01,Lâmpada LED,Elétrica,48.0,Débito,14.9
2035,2023-05-30,Martelo,Ferramentas,458.0,Boleto,79.9
2036,2023-10-28,Martelo,Ferramentas,256.0,Boleto,79.9
2037,2023-11-25,Areia,Construção e Estrutura,11.0,Dinheiro,14.9
2038,2023-05-06,Martelo,Ferramentas,149.0,Dinheiro,79.9
2039,2023-08-28,Telha Cerâmica,Construção e Estrutura,437.0,Transferência Bancária,7.9
2040,2023-04-20,Cano PVC,Hidráulica,400.0,Débito,29.9
2041,2023-06-10,Interruptor,Elétrica,483.0,Boleto,12.9
2042,2023-04-11,Luva de Proteção,Segurança e EPI,411.0,Carteira Digital,19.9
2043,2023-08-29,Lanterna,Elétrica,262.0,Crédito,59.9
2044,2023-06-05,Mangueira Jardim,Jardinagem,358.0,Pix,69.9
2045,2023-11-02,Lixa,Tintas e Acabamento,402.0,Carteira Digital,4.9
2046,2023-02-10,Pá,Jardinagem,225.0,Carteira Digital,74.9
2047,2023-08-22,Disjuntor,Elétrica,357.0,Transferência Bancária,45.0
2048,2023-09-18,Máscara Respiratória,Segurança e EPI,89.0,Crédito,29.9
2049,2023-11-19,Brita,Construção e Estrutura,496.0,Boleto,17.9
2050,2023-05-26,Lixa,Tintas e Acabamento,310.0,Transferência Bancária,4.9
2051,2023-03-31,Rolo de Pintura,Tintas e Acabamento,369.0,Crédito,24.9
2052,2023-12-22,Interruptor,Elétrica,166.0,Boleto,12.9
2053,2023-07-28,Colete Reflexivo,Segurança e EPI,439.0,Crédito,39.9
2054,2023-11-02,Brita,Construção e Estrutura,301.0,Crédito,17.9
2055,2023-01-07,Tijolo,Construção e Estrutura,129.0,Pix,2.0
2056,2023-06-19,Areia,Construção e Estrutura,109.0,Pix,14.9
2057,2023-03-28,Verga Metálica,Construção e Estrutura,343.0,Boleto,119.0
2058,2023-09-07,Lanterna,Elétrica,389.0,Pix,59.9
2059,2023-12-12,Chave de Fenda,Ferramentas,487.0,Transferência Bancária,24.5
2060,2023-09-11,Protetor Auricular,Segurança e EPI,18.0,Crédito,9.9
2061,2023-02-02,Regador,Jardinagem,60.0,Boleto,39.9
2062,2023-11-22,Botina,Segurança e EPI,482.0,Boleto,149.0
2063,2023-09-22,Selador,Tintas e Acabamento,34.0,Débito,99.9
2064,2023-08-11,Pá,Jardinagem,165.0,Débito,74.9
2065,2023-02-15,Tijolo,Construção e Estrutura,244.0,Carteira Digital,2.0
2066,2023-12-17,Sementes de Grama,Jardinagem,376.0,Crédito,19.9
2067,2023-03-21,Pilha,Elétrica,119.0,Crédito,6.9
2068,2023-08-25,Carrinho de Mão,Jardinagem,437.0,Carteira Digital,359.0
2069,2023-11-17,Pincel,Tintas e Acabamento,167.0,Dinheiro,12.9
2070,2023-12-04,Tesoura de Poda,Jardinagem,170.0,Dinheiro,59.9
2071,2023-02-10,Óculos de Proteção,Segurança e EPI,1.0,Pix,24.9
2072,2023-10-13,Parafusadeira,Ferramentas,435.0,Crédito,429.0
2073,2023-11-14,Rolo de Pintura,Tintas e Acabamento,255.0,Carteira Digital,24.9
2074,2023-08-25,Máscara Respiratória,Segurança e EPI,498.0,Dinheiro,29.9
2075,2023-03-12,Adubo,Jardinagem,479.0,Débito,49.9
2076,2023-09-01,Cano PVC,Hidráulica,279.0,Pix,29.9
2077,2023-01-22,Pincel,Tintas e Acabamento,27.0,Boleto,12.9
2078,2023-04-20,Mangueira,Hidráulica,50.0,Boleto,59.0
2079,2023-11-22,Cano PVC,Hidráulica,403.0,Pix,29.9
2080,2023-11-22,Lâmpada LED,Elétrica,108.0,Crédito,14.9
2081,2023-05-04,Tinta Esmalte,Tintas e Acabamento,89.0,Boleto,229.0
2082,2023-08-19,Pincel,Tintas e Acabamento,319.0,Débito,12.9
2083,2023-11-26,Alicate,Ferramentas,247.0,Boleto,41.9
2084,2023-12-04,Caixa de água,Hidráulica,484.0,Boleto,799.0
2085,2023-03-09,Válvula de Descarga,,299.0,Boleto,119.0
2086,2023-05-30,Lixa,Tintas e Acabamento,273.0,Crédito,4.9
2087,2023-04-03,Bomba de água,Hidráulica,131.0,Carteira Digital,899.0
2088,2023-01-02,Tinta Acrílica,Tintas e Acabamento,408.0,Boleto,249.0
2089,2023-03-22,Lixadeira,Ferramentas,183.0,Débito,389.0
2090,2023-07-23,Registro de Água,Hidráulica,40.0,Pix,54.9
2091,,Mangueira Jardim,Jardinagem,40.0,Débito,69.9
2092,2023-07-16,Botina,Segurança e EPI,,Dinheiro,149.0
2093,2023-04-04,Trena,Ferramentas,191.0,Boleto,32.0
2094,2023-12-22,Argamassa,Construção e Estrutura,454.0,Boleto,24.9
2095,2023-06-16,Pilha,Elétrica,,Transferência Bancária,6.9
2096,2023-12-21,Regador,Jardinagem,346.0,Dinheiro,39.9
2097,2023-03-29,Protetor Auricular,Segurança e EPI,287.0,Débito,9.9
2098,2023-06-05,Lixadeira,Ferramentas,233.0,Débito,389.0
2099,2023-08-27,Sementes de Grama,Jardinagem,167.0,Dinheiro,19.9
2100,2023-11-10,Luva de Proteção,Segurança e EPI,483.0,Transferência Bancária,19.9
2101,2023-09-06,Óculos de Proteção,Segurança e EPI,109.0,Pix,
2102,2023-11-13,Trena,Ferramentas,351.0,Dinheiro,32.0
2103,2023-03-02,Pincel,Tintas e Acabamento,250.0,Carteira Digital,12.9
2104,2023-06-15,Alicate,Ferramentas,174.0,Pix,41.9
2105,2023-07-08,Furadeira,Ferramentas,332.0,Carteira Digital,499.9
2106,2023-10-30,Tinta Acrílica,Tintas e Acabamento,157.0,Crédito,249.0
2107,2023-08-24,Tomada,Elétrica,442.0,Crédito,9.9
2108,2023-03-13,Máscara Respiratória,Segurança e EPI,432.0,Crédito,29.9
2109,2023-11-14,Trena,Ferramentas,216.0,Carteira Digital,32.0
2110,2023-12-22,Lâmpada LED,Elétrica,280.0,Carteira Digital,14.9
2111,2023-01-29,Colete Reflexivo,Segurança e EPI,,Carteira Digital,39.9
2112,2023-12-25,Mangueira Jardim,Jardinagem,374.0,Débito,69.9
2113,2023-12-09,Mangueira,Hidráulica,169.0,Dinheiro,59.0
2114,2023-06-08,Selador,Tintas e Acabamento,93.0,Débito,99.9
2115,2023-06-24,Mangueira,Hidráulica,160.0,Crédito,59.0
2116,2023-05-29,Capacete,Segurança e EPI,144.0,Débito,49.9
2117,2023-08-04,Telha Cerâmica,Construção e Estrutura,248.0,Transferência Bancária,7.9
2118,2023-06-14,Máscara Respiratória,Segurança e EPI,457.0,Transferência Bancária,29.9
2119,2023-06-28,Disjuntor,Elétrica,159.0,Boleto,45.0
2120,2023-09-04,Tomada,Elétrica,86.0,Débito,9.9
2121,2023-08-30,Enxada,Jardinagem,195.0,Transferência Bancária,89.9
2122,2023-01-03,Registro de Água,Hidráulica,29.0,Carteira Digital,54.9
2123,2023-01-30,Lâmpada LED,Elétrica,296.0,Pix,14.9
2124,2023-04-09,Capacete,Segurança e EPI,303.0,Dinheiro,49.9
2125,2023-06-12,Lanterna,Elétrica,377.0,Crédito,59.9
2126,2023-10-08,Carrinho de Mão,Jardinagem,246.0,Boleto,359.0
2127,2023-10-25,Trena,Ferramentas,127.0,Boleto,32.0
2128,2023-03-30,Furadeira,Ferramentas,302.0,Transferência Bancária,499.9
2129,2023-08-27,Massa Corrida,Tintas e Acabamento,89.0,Crédito,89.9
2130,2023-04-05,,Construção e Estrutura,79.0,Carteira Digital,24.9
2131,2023-08-27,Carrinho de Mão,Jardinagem,105.0,Débito,359.0
2132,2023-02-16,Fio Elétrico,Elétrica,395.0,Crédito,3.5
2133,2023-05-14,Alicate,Ferramentas,308.0,Transferência Bancária,41.9
2134,2023-11-16,Mangueira Jardim,Jardinagem,481.0,Débito,69.9
2135,2023-02-24,Disjuntor,Elétrica,15.0,Pix,45.0
2136,2023-01-28,Máscara Respiratória,Segurança e EPI,199.0,Débito,29.9
2137,2023-09-11,Areia,Construção e Estrutura,109.0,Pix,14.9
2138,2023-06-06,Alicate,Ferramentas,437.0,Dinheiro,41.9
2139,2023-10-25,Brita,Construção e Estrutura,414.0,Débito,17.9
2140,2023-08-21,Válvula de Descarga,Hidráulica,201.0,Crédito,119.0
2141,2023-12-25,Lixadeira,Ferramentas,166.0,Dinheiro,389.0
2142,2023-05-22,Fio Elétrico,Elétrica,60.0,Crédito,3.5
2143,2023-02-16,Brita,Construção e Estrutura,,Carteira Digital,17.9
2144,2023-06-07,Verga Metálica,Construção e Estrutura,422.0,Pix,119.0
2145,2023-12-29,Lâmpada LED,Elétrica,151.0,Débito,14.9
2146,2023-03-15,Telha Cerâmica,Construção e Estrutura,55.0,Débito,7.9
2147,2023-10-18,Tinta Esmalte,Tintas e Acabamento,283.0,Dinheiro,229.0
2148,2023-08-01,Regador,Jardinagem,491.0,Crédito,39.9
2149,2023-12-19,Óculos de Proteção,Segurança e EPI,61.0,Transferência Bancária,24.9
2150,2023-02-26,Telha Cerâmica,Construção e Estrutura,59.0,Transferência Bancária,7.9
2151,2023-08-05,Adubo,Jardinagem,261.0,Dinheiro,49.9
2152,2023-02-25,Mangueira Jardim,Jardinagem,344.0,Pix,69.9
2153,2023-08-26,Tinta Esmalte,Tintas e Acabamento,138.0,Boleto,229.0
2154,2023-11-14,Trena,Ferramentas,334.0,Débito,32.0
2155,2023-11-08,Trena,Ferramentas,42.0,Boleto,32.0
2156,2023-08-13,Conexão T,Hidráulica,361.0,Pix,7.9
2157,2023-12-27,Lixadeira,Ferramentas,86.0,Débito,389.0
2158,2023-10-17,Lâmpada LED,Elétrica,390.0,Dinheiro,14.9
2159,2023-01-11,Verga Metálica,Construção e Estrutura,373.0,Transferência Bancária,119.0
2160,2023-10-22,Máscara Respiratória,Segurança e EPI,86.0,Pix,29.9
2161,2023-02-11,Tomada,Elétrica,1.0,Carteira Digital,9.9
2162,2023-03-14,Serrote,Ferramentas,181.0,Dinheiro,64.9
2163,2023-01-20,Chave de Fenda,Ferramentas,374.0,Crédito,24.5
2164,2023-08-19,Colete Reflexivo,Segurança e EPI,16.0,Dinheiro,39.9
2165,2023-07-09,Torneira,Hidráulica,384.0,Transferência Bancária,79.0
2166,2023-05-01,Tomada,Elétrica,68.0,Dinheiro,9.9
2167,2023-10-24,Enxada,Jardinagem,146.0,Boleto,89.9
2168,2023-01-02,Regador,Jardinagem,108.0,Débito,39.9
2169,2023-01-10,Tinta Esmalte,Tintas e Acabamento,215.0,Débito,229.0
2170,2023-03-03,Pá,Jardinagem,117.0,Pix,74.9
2171,2023-04-12,Óculos de Proteção,Segurança e EPI,49.0,Pix,24.9
2172,2023-07-22,Luva de Proteção,Segurança e EPI,221.0,Carteira Digital,19.9
2173,2023-06-12,Brita,Construção e Estrutura,87.0,Carteira Digital,17.9
2174,2023-04-23,Verga Metálica,Construção e Estrutura,457.0,,119.0
2175,2023-09-03,Tinta Esmalte,Tintas e Acabamento,144.0,Pix,229.0
2176,2023-08-13,Lanterna,Elétrica,236.0,Pix,59.9
2177,2023-10-13,Carrinho de Mão,Jardinagem,473.0,Crédito,359.0
2178,2023-07-14,Torneira,Hidráulica,347.0,Débito,79.0
2179,2023-03-28,Tinta Acrílica,Tintas e Acabamento,289.0,Carteira Digital,249.0
2180,2023-07-05,Fio Elétrico,Elétrica,265.0,Boleto,3.5
2181,2023-12-17,Máscara Respiratória,Segurança e EPI,407.0,Boleto,29.9
2182,2023-01-17,Capacete,Segurança e EPI,168.0,Pix,49.9
2183,2023-02-21,Torneira,Hidráulica,343.0,Boleto,79.0
2184,2023-10-03,Verga Metálica,Construção e Estrutura,52.0,Crédito,119.0
2185,2023-07-09,Máscara Respiratória,Segurança e EPI,2.0,Carteira Digital,29.9
2186,2023-02-28,Cimento,Construção e Estrutura,114.0,Pix,39.9
2187,2023-07-03,Válvula de Descarga,Hidráulica,135.0,Débito,119.0
2188,2023-12-14,Botina,Segurança e EPI,126.0,Transferência Bancária,149.0
2189,2023-04-28,Pilha,Elétrica,209.0,Carteira Digital,6.9
2190,2023-01-02,Regador,Jardinagem,382.0,Débito,39.9
2191,2023-08-13,Extensão,Elétrica,207.0,Pix,39.9
2192,2023-04-03,Argamassa,Construção e Estrutura,204.0,Dinheiro,24.9
2193,2023-01-21,Trena,Ferramentas,450.0,Carteira Digital,32.0
2194,2023-07-09,Disjuntor,Elétrica,109.0,Dinheiro,45.0
2195,2023-09-11,Enxada,Jardinagem,79.0,Boleto,89.9
2196,2023-12-10,Mangueira Jardim,Jardinagem,418.0,Boleto,69.9
2197,,Protetor Auricular,Segurança e EPI,379.0,Pix,9.9
2198,2023-11-02,Máscara Respiratória,Segurança e EPI,21.0,Carteira Digital,29.9
2199,2023-04-28,Válvula de Descarga,Hidráulica,158.0,Carteira Digital,119.0
2200,2023-07-16,Óculos de Proteção,Segurança e EPI,308.0,Débito,24.9
2201,2023-11-30,Protetor Auricular,Segurança e EPI,64.0,Carteira Digital,9.9
2202,2023-09-14,Pincel,Tintas e Acabamento,227.0,Boleto,12.9
2203,2023-02-04,Lixadeira,Ferramentas,168.0,Transferência Bancária,389.0
2204,2023-09-09,Pincel,Tintas e Acabamento,287.0,Dinheiro,12.9
2205,2023-04-24,Rolo de Pintura,Tintas e Acabamento,3.0,Dinheiro,24.9
2206,2023-02-16,Lâmpada LED,Elétrica,184.0,Carteira Digital,14.9
2207,2023-06-29,Areia,Construção e Estrutura,284.0,Pix,14.9
2208,2023-10-02,Mangueira,Hidráulica,18.0,Débito,59.0
2209,2023-05-09,Brita,Construção e Estrutura,260.0,Pix,17.9
2210,2023-02-24,Lixadeira,Ferramentas,352.0,Transferência Bancária,389.0
2211,2023-06-20,Parafusadeira,Ferramentas,442.0,Dinheiro,429.0
2212,2023-01-20,Verga Metálica,Construção e Estrutura,484.0,Débito,119.0
2213,2023-01-07,Tesoura de Poda,Jardinagem,416.0,Débito,59.9
2214,2023-08-22,Adubo,Jardinagem,33.0,Transferência Bancária,49.9
2215,2023-04-09,Fio Elétrico,Elétrica,213.0,Carteira Digital,3.5
2216,2023-10-24,Registro de Água,Hidráulica,315.0,Carteira Digital,
2217,2023-09-05,Areia,Construção e Estrutura,29.0,Crédito,14.9
2218,2023-11-10,Mangueira Jardim,,197.0,Boleto,69.9
2219,2023-08-04,Tomada,Elétrica,1.0,Crédito,9.9
2220,2023-04-06,,Jardinagem,77.0,Transferência Bancária,19.9
2221,2023-11-22,Bloco de Concreto,Construção e Estrutura,312.0,Débito,6.0
2222,2023-01-15,Lanterna,Elétrica,205.0,Boleto,59.9
2223,2023-12-05,Mangueira,Hidráulica,109.0,Dinheiro,59.0
2224,2023-12-27,Tomada,Elétrica,350.0,Transferência Bancária,9.9
2225,2023-05-18,Colete Reflexivo,Segurança e EPI,22.0,Transferência Bancária,39.9
2226,2023-09-16,Brita,Construção e Estrutura,127.0,Transferência Bancária,17.9
2227,2023-10-14,Verniz,Tintas e Acabamento,7.0,Carteira Digital,139.9
2228,2023-01-01,Selador,Tintas e Acabamento,309.0,Débito,99.9
2229,2023-12-03,Verniz,Tintas e Acabamento,415.0,Débito,139.9
2230,2023-09-03,Parafusadeira,Ferramentas,147.0,Transferência Bancária,429.0
2231,2023-11-03,Extensão,Elétrica,332.0,Dinheiro,39.9
2232,2023-09-17,Capacete,Segurança e EPI,86.0,Carteira Digital,49.9
2233,2023-04-14,Registro de Água,Hidráulica,455.0,Crédito,54.9
2234,2023-08-07,Capacete,Segurança e EPI,436.0,Pix,49.9
2235,2023-08-14,Válvula de Descarga,Hidráulica,472.0,Pix,119.0
2236,2023-11-16,Massa Corrida,Tintas e Acabamento,327.0,Transferência Bancária,89.9
2237,2023-12-14,Caixa de água,Hidráulica,228.0,Dinheiro,799.0
2238,2023-06-25,Tesoura de Poda,Jardinagem,370.0,Pix,59.9
2239,2023-09-27,Protetor Auricular,Segurança e EPI,240.0,Carteira Digital,9.9
2240,2023-11-01,Cano PVC,Hidráulica,224.0,Boleto,29.9
2241,2023-03-19,Registro de Água,Hidráulica,481.0,Débito,54.9
2242,2023-11-22,Bloco de Concreto,Construção e Estrutura,487.0,Pix,6.0
2243,2023-07-13,Botina,Segurança e EPI,462.0,Carteira Digital,149.0
2244,2023-05-27,Tomada,Elétrica,176.0,Dinheiro,9.9
2245,2023-08-25,Argamassa,Construção e Estrutura,43.0,Débito,24.9
2246,2023-09-19,Conexão T,Hidráulica,398.0,Pix,7.9
2247,2023-02-02,Cimento,Construção e Estrutura,143.0,Débito,39.9
2248,2023-04-24,Serrote,Ferramentas,487.0,Débito,64.9
2249,2023-12-27,Sementes de Grama,Jardinagem,155.0,Crédito,19.9
2250,2023-02-20,Pá,Jardinagem,359.0,Pix,74.9
2251,2023-01-11,Verga Metálica,Construção e Estrutura,269.0,Dinheiro,119.0
2252,2023-06-14,Chave de Fenda,Ferramentas,177.0,Boleto,24.5
2253,2023-06-30,Areia,Construção e Estrutura,59.0,Carteira Digital,14.9
2254,2023-11-15,Luva de Proteção,Segurança e EPI,288.0,Crédito,19.9
