ID,Data,Produto,Categoria,Quantidade,Preço,Pagamento
2403,2023-07-27,,Periféricos,2.0,4754.46,Crédito
2404,,Fone de Ouvido,Acessórios,7.0,4872.88,Pix
2405,2023-10-11,Notebook,Informática,8.0,3961.3,Boleto
2406,2023-04-13,Impressora,Informática,4.0,1478.57,
2407,2023-01-27,,Informática,2.0,3137.95,Pix
2408,2023-11-01,Monitor,Acessórios,9.0,4612.38,Crédito
2409,,Impressora,Acessórios,3.0,1556.37,Crédito
2410,2023-03-15,Monitor,Periféricos,9.0,3538.37,Pix
2411,2023-01-18,Smartphone,Informática,4.0,3473.36,Boleto
2412,2023-11-28,Notebook,Móveis de Escritório,,3184.88,Dinheiro
2413,2023-05-13,,Informática,6.0,107.15,Débito
2414,2023-09-23,Fone de Ouvido,,6.0,3661.72,Dinheiro
2415,2023-07-28,Notebook,Móveis de Escritório,5.0,442.08,Pix
2416,2023-04-21,Notebook,Móveis de Escritório,5.0,2512.1,Crédito
2417,2023-10-14,Impressora,,1.0,,Dinheiro
2418,2023-10-08,Impressora,Periféricos,1.0,3859.92,Débito
2419,2023-03-06,Fone de Ouvido,,4.0,2974.02,Dinheiro
2420,2023-09-16,Cadeira Gamer,,6.0,2273.35,Dinheiro
2421,,Monitor,Móveis de Escritório,7.0,1242.1,Boleto
2422,2023-06-20,Smartphone,Acessórios,3.0,3573.0,Pix
2423,2023-09-29,Teclado,Periféricos,1.0,4378.83,Crédito
2424,2023-07-22,Monitor,Informática,5.0,3059.9,Débito
2425,2023-04-11,Teclado,Informática,6.0,1793.49,Boleto
2426,2023-10-21,Impressora,Periféricos,6.0,1303.32,Débito
2427,2023-01-20,Fone de Ouvido,Informática,9.0,1201.76,
2428,2023-10-24,Fone de Ouvido,Informática,3.0,4906.38,Débito
2429,2023-05-19,Cadeira Gamer,Acessórios,4.0,1035.5,Débito
2430,2023-12-29,Monitor,Informática,9.0,4734.37,Boleto
2431,,Smartphone,Informática,7.0,2206.21,Crédito
2432,2023-08-29,,,9.0,1904.52,Pix
2433,2023-01-30,Fone de Ouvido,Móveis de Escritório,3.0,3569.35,Boleto
2434,2023-07-22,Fone de Ouvido,Móveis de Escritório,4.0,1349.93,Dinheiro
2435,2023-05-30,Impressora,Móveis de Escritório,4.0,913.11,Pix
2436,2023-04-05,Mouse,Informática,2.0,,Pix
2437,2023-10-04,Teclado,Periféricos,2.0,2211.51,Débito
2438,2023-12-22,Monitor,Informática,8.0,4313.01,Dinheiro
2439,2023-11-23,Fone de Ouvido,Acessórios,1.0,596.76,Dinheiro
2440,2023-07-28,Cadeira Gamer,Periféricos,3.0,291.27,Boleto
2441,2023-11-27,Monitor,Acessórios,5.0,3553.15,Boleto
2442,2023-08-05,Teclado,Móveis de Escritório,2.0,4640.81,Débito
2443,,Impressora,Informática,2.0,403.08,Pix
2444,2023-05-19,Fone de Ouvido,Informática,8.0,,Dinheiro
2445,2023-01-04,Cadeira Gamer,Acessórios,6.0,196.5,Pix
2446,,Monitor,Móveis de Escritório,4.0,1191.81,Crédito
2447,2023-08-23,Mouse,Acessórios,7.0,3561.92,Boleto
2448,2023-11-11,Notebook,Acessórios,7.0,3964.94,Débito
2449,2023-02-22,Monitor,Móveis de Escritório,1.0,4865.18,Crédito
2450,2023-04-26,Impressora,Móveis de Escritório,1.0,455.05,Pix
2451,2023-03-01,Smartphone,Acessórios,1.0,1401.23,Débito
2452,2023-11-26,Impressora,Periféricos,3.0,506.69,Dinheiro
2453,2023-07-26,Smartphone,Móveis de Escritório,4.0,279.52,Dinheiro
2454,2023-04-08,Notebook,Periféricos,1.0,1107.24,Boleto
2455,2023-10-15,Impressora,Móveis de Escritório,5.0,2939.52,
2456,2023-08-04,Smartphone,Periféricos,9.0,690.79,Dinheiro
2457,2023-04-19,,Móveis de Escritório,8.0,3921.76,Dinheiro
2458,2023-06-04,Fone de Ouvido,Periféricos,1.0,2440.11,Pix
2459,2023-04-21,Impressora,Informática,6.0,1357.85,Crédito
2460,2023-04-19,Notebook,Informática,1.0,3145.09,Dinheiro
2461,2023-06-01,Cadeira Gamer,Informática,5.0,1321.14,Débito
2462,2023-08-25,,Periféricos,1.0,712.09,Débito
2463,2023-10-29,Monitor,Periféricos,,2272.34,Dinheiro
2464,2023-04-30,Fone de Ouvido,Periféricos,8.0,1226.18,Débito
2465,2023-04-04,,Móveis de Escritório,4.0,4835.69,Dinheiro
2466,2023-01-19,Teclado,Acessórios,2.0,2945.97,Débito
2467,2023-02-04,Teclado,Móveis de Escritório,7.0,1591.81,Dinheiro
2468,2023-09-10,Fone de Ouvido,Acessórios,3.0,2542.94,Boleto
2469,2023-09-08,Fone de Ouvido,Informática,2.0,1911.34,Pix
2470,2023-05-25,Teclado,Acessórios,4.0,733.05,Crédito
2471,2023-07-07,Teclado,Acessórios,3.0,4567.61,Crédito
2472,2023-05-15,Monitor,Acessórios,2.0,3471.57,Dinheiro
2473,2023-12-18,Smartphone,Informática,7.0,1730.63,Pix
2474,2023-03-01,Cadeira Gamer,Acessórios,9.0,3295.34,Crédito
2475,,Notebook,Acessórios,5.0,2234.02,Boleto
2476,2023-01-09,Monitor,Periféricos,7.0,1408.66,Pix
2477,2023-09-19,,Periféricos,9.0,4799.72,Crédito
2478,2023-08-23,Notebook,Móveis de Escritório,2.0,1090.65,Dinheiro
2479,2023-02-26,Mouse,Informática,2.0,4434.87,
2480,2023-05-29,Notebook,Informática,9.0,2810.77,
2481,2023-03-13,,Informática,8.0,2827.0,Débito
2482,2023-04-06,Monitor,Acessórios,4.0,2299.58,Boleto
2483,2023-03-08,Cadeira Gamer,Informática,8.0,1253.52,Dinheiro
2484,2023-12-16,Notebook,Periféricos,9.0,1326.56,Pix
2485,2023-02-22,Notebook,Acessórios,2.0,323.54,Boleto
2486,2023-02-08,Monitor,Informática,2.0,1705.98,
2487,2023-07-11,,Acessórios,6.0,4258.91,Débito
2488,2023-12-18,Cadeira Gamer,Acessórios,2.0,3532.74,Boleto
2489,,Mouse,Móveis de Escritório,2.0,4501.81,Dinheiro
2490,2023-03-11,Fone de Ouvido,Periféricos,9.0,1107.06,Dinheiro
2491,2023-06-16,Mouse,Acessórios,,2491.29,Boleto
2492,2023-10-15,Cadeira Gamer,Periféricos,4.0,4539.97,Débito
2493,2023-12-12,Cadeira Gamer,Móveis de Escritório,3.0,2657.45,Boleto
2494,2023-07-02,Notebook,Acessórios,1.0,1739.28,Débito
2495,2023-07-05,Impressora,Informática,4.0,1616.81,Dinheiro
2496,,Smartphone,Móveis de Escritório,9.0,,Débito
2497,2023-09-22,Smartphone,Informática,8.0,771.79,Débito
2498,2023-05-02,Smartphone,,8.0,3675.39,Crédito
2499,2023-03-19,Cadeira Gamer,,7.0,,Débito
2500,2023-10-12,Teclado,Acessórios,5.0,2982.42,Dinheiro
2501,2023-05-21,Fone de Ouvido,Acessórios,9.0,1643.51,Débito
2502,2023-12-07,Cadeira Gamer,Móveis de Escritório,8.0,2037.54,Dinheiro
2503,2023-04-01,Monitor,Informática,1.0,1984.05,Débito
2504,2023-01-15,Notebook,Acessórios,8.0,1009.52,Dinheiro
2505,2023-07-27,Mouse,Acessórios,5.0,2082.61,Pix
2506,2023-08-05,Notebook,Móveis de Escritório,3.0,4872.56,Débito
2507,2023-11-02,Notebook,Móveis de Escritório,6.0,679.71,Crédito
2508,2023-05-02,Cadeira Gamer,Periféricos,1.0,394.96,Débito
2509,2023-09-03,Smartphone,Informática,9.0,2712.71,Pix
2510,2023-09-11,Mouse,Acessórios,3.0,3301.25,Crédito
2511,2023-03-07,Teclado,Informática,7.0,2807.66,Débito
2512,2023-11-13,Smartphone,Periféricos,9.0,3149.4,Crédito
2513,2023-05-31,Mouse,Acessórios,7.0,3247.73,Pix
2514,2023-11-16,Monitor,Móveis de Escritório,3.0,2736.29,Dinheiro
2515,2023-03-02,Impressora,Móveis de Escritório,8.0,3035.53,Crédito
2516,2023-02-11,Smartphone,Acessórios,8.0,833.88,Boleto
2517,2023-07-16,Impressora,Periféricos,7.0,,Débito
2518,2023-06-25,Cadeira Gamer,Móveis de Escritório,5.0,494.96,Dinheiro
2519,2023-10-20,Monitor,Periféricos,1.0,4133.9,Crédito
2520,2023-04-19,Teclado,Móveis de Escritório,8.0,4625.37,Dinheiro
2521,2023-02-25,Notebook,Informática,9.0,2718.4,Crédito
2522,2023-12-31,Cadeira Gamer,Móveis de Escritório,6.0,2730.1,Crédito
2523,2023-11-27,Smartphone,Acessórios,7.0,4163.88,Boleto
2524,2023-12-24,Smartphone,Móveis de Escritório,6.0,2845.09,Crédito
2525,2023-01-24,Teclado,Informática,6.0,2890.34,Dinheiro
2526,,,Acessórios,2.0,4854.7,
2527,2023-10-30,Notebook,Acessórios,4.0,,Pix
2528,2023-04-16,Mouse,Periféricos,9.0,2213.61,Débito
2529,2023-12-03,Notebook,Periféricos,3.0,2206.87,Pix
2530,2023-10-07,Mouse,Periféricos,5.0,4968.54,Boleto
2531,2023-10-15,Smartphone,Periféricos,9.0,1290.7,Dinheiro
2532,2023-05-27,Impressora,Acessórios,9.0,3468.95,Débito
2533,2023-03-05,,Periféricos,1.0,1805.35,Crédito
2534,2023-01-30,Smartphone,Periféricos,2.0,365.2,Débito
2535,2023-01-06,Notebook,Móveis de Escritório,6.0,3314.41,Débito
2536,2023-01-01,Impressora,Móveis de Escritório,7.0,1884.47,Dinheiro
2537,2023-12-16,Fone de Ouvido,Informática,6.0,3255.44,Pix
2538,2023-10-15,Cadeira Gamer,Móveis de Escritório,9.0,3649.96,Dinheiro
2539,2023-09-19,Cadeira Gamer,Acessórios,2.0,1918.13,Dinheiro
2540,2023-12-19,Smartphone,Periféricos,2.0,4939.27,Boleto
2541,2023-04-12,,Informática,9.0,,Boleto
2542,2023-11-26,Teclado,Informática,9.0,1149.21,Crédito
2543,2023-08-27,Fone de Ouvido,Periféricos,2.0,1297.58,Boleto
2544,2023-04-24,Teclado,Informática,1.0,919.94,Boleto
2545,2023-04-21,Notebook,Informática,8.0,4001.11,Dinheiro
2546,2023-07-07,Impressora,Periféricos,6.0,165.85,Débito
2547,2023-01-29,,Móveis de Escritório,5.0,394.71,Boleto
2548,2023-10-24,Monitor,Móveis de Escritório,5.0,2778.57,Boleto
2549,2023-08-27,Mouse,Móveis de Escritório,8.0,4380.79,Dinheiro
2550,2023-01-26,Smartphone,Periféricos,6.0,4930.61,Débito
2551,2023-04-17,Notebook,Acessórios,5.0,1588.51,Dinheiro
2552,2023-10-26,Monitor,Acessórios,1.0,3202.21,Pix
2553,,Teclado,Periféricos,6.0,4766.71,Boleto
2554,2023-12-12,Impressora,Acessórios,2.0,4772.55,Crédito
2555,2023-12-09,Teclado,Periféricos,2.0,4528.68,Dinheiro
2556,2023-05-02,Fone de Ouvido,Móveis de Escritório,6.0,3757.19,Crédito
2557,2023-02-11,Impressora,Móveis de Escritório,8.0,4019.0,Dinheiro
2558,2023-09-13,Cadeira Gamer,Periféricos,1.0,215.81,Pix
2559,2023-10-30,Notebook,Móveis de Escritório,9.0,2954.58,Boleto
2560,2023-09-21,,Informática,,4409.91,Débito
2561,2023-11-04,Impressora,Informática,2.0,1035.9,Débito
2562,2023-03-18,Teclado,Periféricos,1.0,3895.51,Crédito
2563,2023-01-22,Fone de Ouvido,Periféricos,6.0,598.3,Boleto
2564,2023-11-22,Cadeira Gamer,,4.0,4322.72,Boleto
2565,2023-06-27,Fone de Ouvido,Acessórios,8.0,2699.01,Boleto
2566,2023-01-03,Mouse,Periféricos,6.0,786.1,Boleto
2567,2023-03-18,Teclado,Informática,9.0,3844.94,Crédito
2568,2023-12-01,Notebook,Acessórios,2.0,4960.16,Pix
2569,2023-12-13,Monitor,Móveis de Escritório,4.0,,
2570,2023-07-13,Teclado,Móveis de Escritório,,3742.14,Dinheiro
2571,2023-02-12,Notebook,Periféricos,4.0,3510.89,Boleto
2572,2023-07-07,Impressora,Periféricos,5.0,958.65,Boleto
2573,2023-08-19,Mouse,Móveis de Escritório,,3762.8,Pix
2574,2023-09-13,Mouse,Acessórios,4.0,3449.04,Débito
2575,2023-12-28,Cadeira Gamer,Móveis de Escritório,1.0,482.89,Pix
2576,2023-10-29,Notebook,Periféricos,9.0,2038.85,Débito
2577,2023-01-05,Cadeira Gamer,Acessórios,8.0,2443.58,Débito
2578,2023-12-08,Cadeira Gamer,Móveis de Escritório,1.0,4688.74,Crédito
2579,2023-09-16,Mouse,Acessórios,2.0,2977.64,Pix
2580,2023-06-14,Cadeira Gamer,Acessórios,1.0,4662.41,Dinheiro
2581,2023-10-09,Smartphone,Acessórios,4.0,4542.99,Boleto
2582,2023-02-19,Cadeira Gamer,Periféricos,9.0,1438.89,Dinheiro
2583,2023-11-11,Impressora,Móveis de Escritório,7.0,1206.55,Crédito
2584,2023-02-06,Teclado,Periféricos,3.0,2191.85,Débito
2585,2023-11-26,Notebook,Móveis de Escritório,3.0,4823.11,Débito
2586,2023-03-14,Fone de Ouvido,Informática,3.0,2087.19,Crédito
2587,2023-04-19,Notebook,Informática,4.0,,Débito
2588,2023-08-25,Notebook,Informática,8.0,611.47,Crédito
2589,2023-01-14,Fone de Ouvido,Acessórios,1.0,1372.39,Crédito
2590,2023-10-25,Notebook,Acessórios,5.0,1125.32,Crédito
2591,2023-09-07,Teclado,Informática,7.0,1749.16,Pix
2592,2023-04-20,Monitor,Móveis de Escritório,3.0,3478.39,Boleto
2593,2023-06-02,Monitor,Acessórios,2.0,4478.2,Dinheiro
2594,2023-02-24,Monitor,Acessórios,8.0,3201.29,Débito
2595,2023-06-29,Cadeira Gamer,Acessórios,4.0,341.84,Crédito
2596,2023-02-02,Cadeira Gamer,Periféricos,6.0,3354.02,Débito
2597,2023-04-08,Smartphone,Acessórios,9.0,2595.7,Crédito
2598,2023-05-02,Mouse,Acessórios,2.0,2017.46,Crédito
2599,2023-11-09,Cadeira Gamer,Acessórios,3.0,2219.79,Débito
2600,2023-10-16,Impressora,Móveis de Escritório,5.0,3059.24,Pix
2601,2023-02-10,Mouse,Periféricos,3.0,2460.8,
2602,2023-10-31,Mouse,Informática,7.0,4557.71,Boleto
2603,2023-08-01,Teclado,Periféricos,8.0,4965.86,Débito
2604,2023-10-04,Notebook,Periféricos,8.0,2101.83,Crédito
2605,2023-10-17,Monitor,Acessórios,3.0,1133.72,Dinheiro
2606,,Smartphone,Móveis de Escritório,9.0,2123.56,Dinheiro
2607,2023-11-19,Smartphone,,8.0,3285.56,Pix
2608,2023-09-03,Impressora,Periféricos,5.0,4321.98,Dinheiro
2609,2023-06-05,Teclado,Periféricos,5.0,508.06,Boleto
2610,2023-06-28,Notebook,Informática,6.0,4749.72,Crédito
2611,2023-10-26,Mouse,Acessórios,5.0,2282.1,Boleto
2612,2023-08-03,Smartphone,Periféricos,4.0,951.54,Boleto
2613,2023-06-11,Mouse,Periféricos,3.0,1481.13,Boleto
2614,2023-05-14,Teclado,Móveis de Escritório,2.0,2346.65,Débito
2615,2023-08-30,Monitor,Acessórios,6.0,1486.15,Pix
2616,2023-09-13,Impressora,Periféricos,7.0,782.58,Débito
2617,2023-03-20,Smartphone,Acessórios,6.0,2929.76,Dinheiro
2618,2023-01-07,Teclado,Acessórios,5.0,151.39,Pix
2619,2023-07-03,Cadeira Gamer,Informática,6.0,3964.52,Crédito
2620,,Mouse,Periféricos,3.0,4523.99,Crédito
2621,2023-05-02,Teclado,Móveis de Escritório,2.0,4585.28,Débito
2622,2023-04-25,Mouse,Informática,9.0,719.05,Boleto
2623,2023-09-16,Cadeira Gamer,Periféricos,3.0,2788.15,Pix
2624,,Monitor,Informática,8.0,4578.42,Pix
2625,2023-06-18,Cadeira Gamer,Informática,5.0,2784.23,Pix
2626,2023-04-02,Teclado,Periféricos,3.0,4135.41,Boleto
2627,2023-10-31,Teclado,Móveis de Escritório,4.0,1267.97,Débito
2628,2023-12-09,Fone de Ouvido,Acessórios,7.0,,Dinheiro
2629,2023-04-06,Teclado,Periféricos,8.0,4327.56,Boleto
2630,2023-08-31,Teclado,Periféricos,6.0,3216.43,Débito
2631,2023-06-09,Impressora,Informática,,3318.48,Boleto
2632,2023-01-01,Fone de Ouvido,Informática,5.0,2961.28,Boleto
2633,2023-10-07,Notebook,Móveis de Escritório,2.0,2065.21,
2634,2023-07-10,Teclado,Móveis de Escritório,,3943.96,Débito
2635,2023-12-24,Cadeira Gamer,Informática,4.0,1015.13,Boleto
2636,2023-07-21,Cadeira Gamer,Acessórios,4.0,1491.27,Débito
2637,2023-11-29,Cadeira Gamer,Periféricos,7.0,3691.17,Débito
2638,2023-12-06,Fone de Ouvido,Informática,2.0,2897.36,Débito
2639,,Monitor,Informática,9.0,2850.38,Boleto
2640,2023-01-28,Notebook,Periféricos,3.0,788.2,Débito
2641,2023-02-25,Impressora,Móveis de Escritório,,2195.47,Crédito
2642,2023-03-16,Monitor,Acessórios,9.0,4629.35,Pix
2643,2023-08-18,Teclado,Periféricos,4.0,1081.92,Boleto
2644,2023-10-28,Cadeira Gamer,Móveis de Escritório,2.0,104.16,Débito
2645,2023-01-24,Monitor,Periféricos,5.0,2022.63,Pix
2646,2023-10-15,Mouse,Informática,2.0,1773.39,Crédito
2647,2023-02-18,Cadeira Gamer,Móveis de Escritório,3.0,2241.27,Dinheiro
2648,2023-03-29,Monitor,,4.0,3223.98,Dinheiro
2649,2023-03-02,Teclado,Móveis de Escritório,7.0,2326.1,Boleto
2650,2023-12-04,Notebook,Informática,5.0,1433.32,Boleto
2651,2023-03-06,Teclado,Acessórios,8.0,2188.87,Boleto
2652,2023-12-09,Smartphone,Periféricos,2.0,3030.04,Boleto
2653,2023-03-21,Smartphone,Acessórios,6.0,4974.15,Boleto
2654,2023-07-26,Mouse,Móveis de Escritório,9.0,1607.72,Pix
2655,2023-05-22,Notebook,Informática,2.0,3700.92,Pix
2656,2023-02-04,Smartphone,Móveis de Escritório,8.0,1810.39,Débito
2657,,Notebook,Informática,9.0,,Crédito
2658,2023-05-20,,Acessórios,3.0,4558.98,Pix
2659,2023-10-31,Teclado,Periféricos,5.0,1153.78,Crédito
2660,2023-09-21,Mouse,Acessórios,4.0,4085.85,Pix
2661,2023-01-15,Monitor,Periféricos,8.0,834.47,Pix
2662,2023-03-29,Smartphone,Informática,7.0,3017.13,Dinheiro
2663,2023-10-29,Smartphone,Acessórios,9.0,574.79,Boleto
2664,2023-12-27,Cadeira Gamer,Periféricos,3.0,336.58,Dinheiro
2665,2023-07-02,Cadeira Gamer,Informática,4.0,3740.2,Débito
2666,2023-04-20,Fone de Ouvido,Periféricos,,2934.98,Boleto
2667,2023-11-29,Mouse,Acessórios,6.0,,Pix
2668,2023-02-21,Notebook,Informática,7.0,3004.93,Débito
2669,2023-02-05,Cadeira Gamer,Periféricos,9.0,3168.15,Crédito
2670,2023-09-13,Impressora,Acessórios,9.0,2985.48,Pix
2671,2023-07-10,Monitor,Informática,2.0,1776.01,Pix
2672,,Fone de Ouvido,Acessórios,4.0,1043.77,Crédito
2673,2023-07-05,Fone de Ouvido,Móveis de Escritório,5.0,3576.22,Crédito
2674,2023-08-24,Notebook,,7.0,3637.19,Dinheiro
2675,2023-09-20,Monitor,Móveis de Escritório,8.0,1610.88,Dinheiro
2676,2023-03-07,Smartphone,Informática,2.0,751.38,Dinheiro
2677,2023-12-07,Teclado,Periféricos,2.0,2560.29,Crédito
2678,2023-09-15,Teclado,Periféricos,4.0,3635.65,Boleto
2679,2023-08-19,Monitor,Acessórios,2.0,2006.85,Débito
2680,2023-11-03,Smartphone,Periféricos,3.0,4269.47,Crédito
2681,2023-03-02,Cadeira Gamer,Informática,5.0,265.71,Débito
2682,2023-10-25,Mouse,Móveis de Escritório,,3275.49,Crédito
2683,2023-05-27,Cadeira Gamer,Móveis de Escritório,,239.57,Débito
2684,2023-06-25,Fone de Ouvido,Acessórios,2.0,4617.81,Boleto
2685,2023-03-06,Monitor,Acessórios,4.0,4739.68,Crédito
2686,2023-08-07,Mouse,Periféricos,7.0,1858.29,Boleto
2687,2023-07-11,,Informática,6.0,,Boleto
2688,2023-07-26,Impressora,Acessórios,2.0,2782.39,Boleto
2689,2023-09-28,Teclado,Periféricos,3.0,188.86,Dinheiro
2690,2023-10-08,Notebook,Móveis de Escritório,9.0,202.75,Pix
2691,2023-10-13,Teclado,Informática,8.0,3882.75,Pix
2692,2023-10-19,Fone de Ouvido,Acessórios,7.0,2799.4,Débito
2693,2023-03-29,Cadeira Gamer,Periféricos,2.0,,Dinheiro
2694,2023-04-11,Teclado,Periféricos,8.0,2193.18,Dinheiro
2695,2023-10-16,Monitor,Móveis de Escritório,9.0,1345.57,Débito
2696,2023-10-05,Impressora,Informática,6.0,3810.8,Pix
2697,2023-01-30,Smartphone,Periféricos,2.0,235.3,Dinheiro
2698,2023-11-28,Impressora,,8.0,408.46,Dinheiro
2699,2023-06-17,Notebook,Móveis de Escritório,2.0,1978.78,Débito
2700,2023-12-17,Teclado,Móveis de Escritório,7.0,1225.22,Crédito
2701,2023-05-05,Smartphone,Informática,9.0,,Débito
2702,2023-07-26,Fone de Ouvido,,6.0,4253.17,Crédito
2703,2023-11-25,,Periféricos,4.0,760.01,Pix
2704,2023-05-18,Cadeira Gamer,Móveis de Escritório,7.0,2621.3,Débito
2705,2023-10-24,Smartphone,Periféricos,4.0,2324.46,Crédito
2706,2023-12-09,Monitor,Acessórios,9.0,3523.98,Dinheiro
2707,2023-03-10,Impressora,Acessórios,1.0,3468.35,Pix
2708,2023-01-20,Impressora,Informática,7.0,2582.92,Débito
2709,2023-09-13,Smartphone,Informática,1.0,1087.34,Dinheiro
2710,2023-12-17,Monitor,Periféricos,4.0,,Boleto
2711,2023-01-11,Fone de Ouvido,Periféricos,7.0,1492.69,Crédito
2712,2023-04-18,Impressora,Informática,2.0,,Pix
2713,2023-11-23,Mouse,Periféricos,7.0,3737.2,Débito
2714,2023-02-13,Teclado,Periféricos,9.0,2990.46,Débito
2715,2023-04-21,Smartphone,Periféricos,4.0,777.66,Boleto
2716,2023-08-21,Teclado,Periféricos,,4103.46,Débito
2717,2023-07-05,Mouse,Acessórios,9.0,2502.81,Dinheiro
2718,2023-12-07,Teclado,,7.0,1027.5,Dinheiro
2719,2023-01-10,Teclado,Periféricos,5.0,703.46,Pix
2720,2023-01-08,Impressora,Periféricos,2.0,394.15,Débito
2721,2023-05-24,Cadeira Gamer,Informática,4.0,4497.08,Boleto
2722,2023-12-13,Monitor,Acessórios,,1729.78,Dinheiro
2723,2023-03-25,Mouse,Acessórios,5.0,1882.38,Dinheiro
2724,2023-06-16,Cadeira Gamer,Periféricos,7.0,649.73,Dinheiro
2725,2023-10-21,Mouse,Móveis de Escritório,4.0,2524.09,Boleto
2726,2023-04-28,Monitor,Informática,4.0,100.71,Crédito
2727,2023-04-18,Smartphone,Informática,2.0,3240.94,Boleto
2728,2023-06-14,Cadeira Gamer,Acessórios,4.0,2938.71,Crédito
2729,2023-12-07,Cadeira Gamer,Móveis de Escritório,8.0,3831.33,Débito
2730,2023-08-15,Smartphone,Informática,9.0,3079.85,Pix
2731,2023-11-07,Smartphone,Móveis de Escritório,4.0,3311.29,Dinheiro
2732,2023-10-25,Monitor,Acessórios,3.0,348.89,Boleto
2733,2023-07-05,Notebook,Informática,6.0,963.32,Boleto
2734,2023-12-31,Impressora,Periféricos,7.0,1372.15,Boleto
2735,2023-01-29,Cadeira Gamer,Informática,4.0,2556.81,Dinheiro
2736,2023-05-11,Impressora,,8.0,3134.53,Pix
2737,2023-08-19,Monitor,Informática,5.0,976.85,Crédito
2738,2023-01-01,Notebook,Periféricos,1.0,,Boleto
2739,2023-01-12,Notebook,Periféricos,5.0,4337.49,
2740,2023-10-27,Monitor,Periféricos,7.0,153.09,Dinheiro
2741,2023-07-11,Notebook,Acessórios,6.0,971.13,Débito
2742,2023-07-07,Fone de Ouvido,Informática,4.0,4843.92,Boleto
2743,2023-03-23,Teclado,Informática,5.0,4548.13,Boleto
2744,2023-01-28,Mouse,Acessórios,7.0,584.71,Débito
2745,2023-06-15,Mouse,Informática,7.0,1313.42,Dinheiro
2746,2023-05-03,Smartphone,Periféricos,,4309.71,Crédito
2747,2023-10-18,,Acessórios,8.0,1512.54,Débito
2748,2023-03-31,Cadeira Gamer,Acessórios,8.0,3644.38,Crédito
2749,2023-11-08,Notebook,,3.0,2833.74,Boleto
2750,2023-11-15,Mouse,Informática,4.0,1876.69,Pix
2751,2023-08-10,,Informática,9.0,,Dinheiro
2752,,Fone de Ouvido,Móveis de Escritório,1.0,,Débito
2753,2023-12-10,Fone de Ouvido,Móveis de Escritório,7.0,,Boleto
2754,2023-08-21,Teclado,Acessórios,1.0,2556.66,Débito
2755,2023-04-03,Monitor,,4.0,2535.44,Dinheiro
2756,2023-06-21,Cadeira Gamer,Periféricos,9.0,183.37,Crédito
2757,2023-09-18,Impressora,Móveis de Escritório,6.0,3087.0,Dinheiro
2758,2023-11-15,Fone de Ouvido,Informática,3.0,1543.94,Pix
2759,,Teclado,Móveis de Escritório,7.0,2102.96,Pix
2760,2023-12-15,Notebook,Acessórios,3.0,1746.75,Débito
2761,2023-04-14,Smartphone,Acessórios,9.0,2516.78,Débito
2762,2023-06-01,Smartphone,Informática,3.0,1755.96,Boleto
2763,2023-07-28,Teclado,Acessórios,1.0,1091.86,Crédito
2764,2023-12-11,Monitor,Móveis de Escritório,4.0,2203.22,Dinheiro
2765,2023-02-15,Smartphone,Móveis de Escritório,3.0,474.12,Pix
2766,2023-11-22,Cadeira Gamer,Móveis de Escritório,5.0,3007.73,Crédito
2767,2023-09-18,Teclado,Periféricos,,4340.64,Crédito
2768,2023-09-21,Teclado,Acessórios,9.0,1730.46,Boleto
2769,2023-08-15,Monitor,Móveis de Escritório,4.0,4831.08,Crédito
2770,2023-01-24,Smartphone,Acessórios,6.0,4638.61,Débito
2771,2023-11-16,Smartphone,Móveis de Escritório,1.0,4018.1,Dinheiro
2772,2023-12-07,Smartphone,Informática,1.0,,Boleto
2773,2023-08-27,Impressora,Informática,5.0,1774.19,Dinheiro
2774,2023-01-01,Impressora,Periféricos,2.0,3439.34,Dinheiro
2775,2023-09-02,Mouse,Periféricos,4.0,1718.36,Dinheiro
2776,,Notebook,,5.0,2651.09,Dinheiro
2777,2023-08-15,Monitor,Periféricos,2.0,3365.89,Débito
2778,2023-01-01,Notebook,Periféricos,1.0,1428.97,Boleto
2779,2023-04-30,Cadeira Gamer,Informática,8.0,2167.75,
2780,2023-04-14,Teclado,Informática,5.0,2181.34,Boleto
2781,2023-12-07,Smartphone,Periféricos,5.0,4011.57,Pix
2782,2023-09-25,Teclado,Móveis de Escritório,9.0,1768.18,Boleto
2783,2023-10-15,Mouse,Móveis de Escritório,8.0,3332.17,Dinheiro
2784,2023-09-06,Notebook,Informática,5.0,1176.6,
2785,2023-04-15,Notebook,Acessórios,8.0,3385.33,Débito
2786,2023-07-31,Monitor,Acessórios,5.0,488.62,Crédito
2787,2023-11-28,Impressora,Informática,9.0,1186.66,Pix
2788,2023-12-22,Mouse,Móveis de Escritório,5.0,1999.45,Débito
2789,2023-07-22,Notebook,Informática,7.0,2356.05,Boleto
2790,2023-12-05,Notebook,Periféricos,9.0,906.65,Débito
2791,2023-11-04,Teclado,Informática,1.0,4920.73,Boleto
2792,2023-03-11,Impressora,Periféricos,8.0,337.59,Débito
2793,2023-09-23,Fone de Ouvido,Periféricos,1.0,1200.57,Crédito
2794,2023-05-11,Monitor,Acessórios,2.0,3935.82,Dinheiro
2795,2023-05-07,Cadeira Gamer,Periféricos,2.0,1227.44,Dinheiro
2796,2023-02-08,Cadeira Gamer,Periféricos,4.0,1661.92,Crédito
2797,2023-02-08,Impressora,Informática,5.0,2464.71,Boleto
